bet_id,sportsbook,type,status,odds,closing_line,ev,amount,profit,time_placed,time_settled,bet_info,tags,sports,leagues
O/0586450/0000665,Fanduel Sportsbook,round_robin_3,SETTLED_LOSS,,,,2,-2.00,03/06/2024 12:39:11 GMT,03/07/2024 06:03:33 GMT,Santi Aldama 3+ Made Threes Memphis Grizzlies @ Philadelphia 76ers | Keyonte George 4+ Made Threes Chicago Bulls @ Utah Jazz | Chet Holmgren 3+ Made Threes Oklahoma City Thunder @ Portland Trail Blazers | Kevin Huerter 3+ Made Threes Sacramento Kings @ Los Angeles Lakers,,Basketball,NBA
O/0586450/0000664,Fanduel Sportsbook,round_robin_2,SETTLED,,,,3,-0.70,03/06/2024 12:39:11 GMT,03/07/2024 06:03:32 GMT,Santi Aldama 3+ Made Threes Memphis Grizzlies @ Philadelphia 76ers | Keyonte George 4+ Made Threes Chicago Bulls @ Utah Jazz | Chet Holmgren 3+ Made Threes Oklahoma City Thunder @ Portland Trail Blazers | Kevin Huerter 3+ Made Threes Sacramento Kings @ Los Angeles Lakers,,Basketball,NBA
O/0586450/0000666,Fanduel Sportsbook,parlay,SETTLED_LOSS,186.71,,,0.25,-0.25,03/06/2024 12:39:11 GMT,03/07/2024 05:43:55 GMT,Santi Aldama 3+ Made Threes Memphis Grizzlies @ Philadelphia 76ers | Keyonte George 4+ Made Threes Chicago Bulls @ Utah Jazz | Chet Holmgren 3+ Made Threes Oklahoma City Thunder @ Portland Trail Blazers | Kevin Huerter 3+ Made Threes Sacramento Kings @ Los Angeles Lakers,3play ,Basketball,NBA
638453266611282782,Draftkings Sportsbook,round_robin_5,SETTLED_WIN,,,,1.5,4.45,03/06/2024 12:57:41 GMT,03/07/2024 05:05:34 GMT,George Mason/George Mason Half Time / Full Time George Mason @ Rhode Island | Charlotte/Charlotte Half Time / Full Time Rice @ Charlotte | Loyola Chicago/Loyola Chicago Half Time / Full Time Loyola Chicago @ Davidson | TCU/TCU Half Time / Full Time TCU @ West Virginia | Florida Atlantic/Florida Atlantic Half Time / Full Time Florida Atlantic @ North Texas | SIUE/SIUE Half Time / Full Time Eastern Illinois @ SIUE,,Basketball,NCAAM
638453266594720135,Draftkings Sportsbook,round_robin_4,SETTLED_WIN,,,,3.75,12.24,03/06/2024 12:57:41 GMT,03/07/2024 05:05:34 GMT,George Mason/George Mason Half Time / Full Time George Mason @ Rhode Island | Charlotte/Charlotte Half Time / Full Time Rice @ Charlotte | Loyola Chicago/Loyola Chicago Half Time / Full Time Loyola Chicago @ Davidson | TCU/TCU Half Time / Full Time TCU @ West Virginia | Florida Atlantic/Florida Atlantic Half Time / Full Time Florida Atlantic @ North Texas | SIUE/SIUE Half Time / Full Time Eastern Illinois @ SIUE,,Basketball,NCAAM
638453266594720137,Draftkings Sportsbook,parlay,SETTLED_LOSS,51.21,,,0.25,-0.25,03/06/2024 12:57:41 GMT,03/07/2024 04:00:00 GMT,George Mason/George Mason Half Time / Full Time George Mason @ Rhode Island | Charlotte/Charlotte Half Time / Full Time Rice @ Charlotte | Loyola Chicago/Loyola Chicago Half Time / Full Time Loyola Chicago @ Davidson | TCU/TCU Half Time / Full Time TCU @ West Virginia | Florida Atlantic/Florida Atlantic Half Time / Full Time Florida Atlantic @ North Texas | SIUE/SIUE Half Time / Full Time Eastern Illinois @ SIUE,,Basketball,NCAAM
O/0586450/0000668,Fanduel Sportsbook,straight,SETTLED_LOSS,2.59,2.10,0.2333,10,-10.00,03/06/2024 23:05:28 GMT,03/07/2024 03:50:22 GMT,Over 153.5 Alternate Total Points 4 Connecticut @ Marquette,,Basketball,NCAAM
638453593884409578,Draftkings Sportsbook,straight,SETTLED_WIN,2.36,1.91,0.2356,10,13.63,03/06/2024 22:03:08 GMT,03/07/2024 03:49:36 GMT,Under 78.5 UConn: Team Total Points UConn @ Marquette,,Basketball,NCAAM
PlacedBet:qcSIr2uxXwz2uTgPXGwhV563MYs=,ESPNBet,parlay,SETTLED_LOSS,5.70,5.29,0.0778,15,0.00,03/06/2024 22:30:39 GMT,03/07/2024 03:28:09 GMT,Under 5.5 Vince Williams Total Assists Memphis Grizzlies @ Philadelphia 76ers | Over 5.5 Saddiq Bey Total Rebounds Cleveland Cavaliers @ Atlanta Hawks | Under 8.5 LeBron James Total Rebounds Sacramento Kings @ Los Angeles Lakers,,Basketball,NBA
638453286910297432,Draftkings Sportsbook,straight,SETTLED_WIN,2.00,,,10,10.00,03/06/2024 13:31:30 GMT,03/07/2024 03:13:35 GMT,Over 0.5 Total Goals - 1st Period (00:00-09:59) DET Red Wings @ COL Avalanche,,Ice Hockey,NHL
638453494697684007,Draftkings Sportsbook,parlay,SETTLED_LOSS,7.95,,,10,0.00,03/06/2024 19:17:50 GMT,03/07/2024 03:08:00 GMT,Over 25.5 HOU Rockets: Team Total Points - 1st Quarter LA Clippers @ HOU Rockets | Over 2.5 Mitchell Marner Shots on Goal BUF Sabres @ TOR Maple Leafs | Under 142 O/U Tennessee @ South Carolina,,Basketball | Ice Hockey,NHL | NBA | NCAAM
PlacedBet:PlWv2F73HzcoPUB+w6l6CGuPias=,ESPNBet,parlay,SETTLED_LOSS,18.14,,,15,-15.00,03/06/2024 23:55:45 GMT,03/07/2024 03:07:29 GMT,Yes D. Murray To Record A Triple Double Cleveland Cavaliers @ Atlanta Hawks | No A. Dosunmu To Record A Double Double Chicago Bulls @ Utah Jazz | No C. Sexton To Record A Double Double Chicago Bulls @ Utah Jazz | No C. White To Record A Triple Double Chicago Bulls @ Utah Jazz,,Basketball,NBA
638453256763050322,Draftkings Sportsbook,straight,SETTLED_LOSS,2.20,2.28,-0.0351,32,0.00,03/06/2024 12:41:17 GMT,03/07/2024 02:44:11 GMT,CLE Cavaliers Moneyline CLE Cavaliers @ ATL Hawks,,Basketball,NBA
O/0586450/0000669,Fanduel Sportsbook,parlay,SETTLED_LOSS,3.86,,,10,-10.00,03/07/2024 01:28:28 GMT,03/07/2024 02:34:55 GMT,Orlando Magic Moneyline Orlando Magic @ Washington Wizards | Deni Avdija To Score 15+ Points Orlando Magic @ Washington Wizards,,Basketball,NBA
638453449850660062,Draftkings Sportsbook,parlay,SETTLED_VOID,5.75,,,10,0.00,03/06/2024 18:03:04 GMT,03/07/2024 02:25:37 GMT,10+ Wendell Carter Jr. Alt Rebounds ORL Magic @ WAS Wizards | 10+ Wendell Carter Jr. Alt Points ORL Magic @ WAS Wizards | 25+ Wendell Carter Jr. Alt Points + Rebounds ORL Magic @ WAS Wizards,,Basketball,NBA
PlacedBet:FOXIi6QABTWQfiVk5a8Hl9m//Rs=,ESPNBet,parlay,SETTLED_LOSS,14.67,,,7.5,-7.50,03/06/2024 11:44:51 GMT,03/07/2024 02:15:25 GMT,Houston/Houston Halftime/Fulltime Houston Cougars @ UCF Knights | Loyola (IL) Moneyline Loyola Chicago Ramblers @ Davidson Wildcats | Richmond Moneyline Saint Joseph's Hawks @ Richmond Spiders | Massachusetts Moneyline Fordham Rams @ Umass Minutemen | McNeese State/McNeese State Halftime/Fulltime McNeese State Cowboys @ New Orleans Privateers | Florida Atlantic Moneyline Florida Atlantic Owls @ North Texas Mean Green | Utah State/Utah State Halftime/Fulltime Utah State Aggies @ San Jose State Spartans,,Basketball,NCAAM
O/0586450/0000667,Fanduel Sportsbook,parlay,SETTLED_LOSS,107.00,,,5,-5.00,03/06/2024 19:57:28 GMT,03/07/2024 02:03:57 GMT,Arkansas 4.5 Alternate Spread 6 LSU @ Arkansas | Tennessee Moneyline Tennessee @ South Carolina | Miami Moneyline Boston College @ Miami | Loyola Chicago 6.5 Alternate Spread 2 Loyola Chicago @ Davidson | Richmond Moneyline Saint Joseph's @ Richmond | TCU Moneyline TCU @ WV Mountaineers | Florida Atlantic 6.5 Alternate Spread 1 Florida Atlantic @ North Texas | Radford Moneyline Radford @ South Carolina Upstate | Connecticut Moneyline Connecticut @ Marquette | Iowa State Moneyline BYU @ Iowa State | Minnesota Moneyline Indiana @ Minnesota | Hawai'i Moneyline CSU Northridge @ Hawai'i,,Basketball,NCAAM
PlacedBet:FEMZNugSVX+ABJ2L9SsPk9gWnBY=,ESPNBet,straight,SETTLED_LOSS,15.00,,,5,-5.00,03/06/2024 23:37:27 GMT,03/07/2024 01:15:51 GMT,Tyler Bertuzzi First Goalscorer Buffalo Sabres @ Toronto Maple Leafs,,Ice Hockey,NHL
638452662581362592,Draftkings Sportsbook,parlay,SETTLED_LOSS,3.35,,,10,-10.00,03/05/2024 20:10:59 GMT,03/06/2024 22:11:47 GMT,Over 3.5 Total Corners - 1st Half Man City vs FC Copenhagen | Man City 2nd Half Man City vs FC Copenhagen | Under 3.5 Man City Total Goals Man City vs FC Copenhagen,,Soccer,UEFA Champions League
638452586765137138,Draftkings Sportsbook,parlay,SETTLED_LOSS,3.92,,,10,0.00,03/05/2024 18:04:37 GMT,03/06/2024 06:13:11 GMT,EDM Oilers Tie No Bet - 1st Period EDM Oilers @ BOS Bruins | Odd Total Goals Odd/Even (Excl OT) DAL Stars @ SJ Sharks | Under 11.5 RJ Barrett Rebounds + Assists NO Pelicans @ TOR Raptors,,Basketball | Ice Hockey,NHL | NBA
638452866306910632,Draftkings Sportsbook,straight,SETTLED_WIN,2.20,,,10,12.00,03/06/2024 01:50:31 GMT,03/06/2024 05:52:31 GMT,"Yes Durant, Murray & Porter Jr. to combine for 8+ Threes made (3/5) PHO Suns @ DEN Nuggets",,Basketball,NBA
O/0586450/0000663,Fanduel Sportsbook,straight,SETTLED_WIN,3.00,,,10,20.00,03/06/2024 01:50:13 GMT,03/06/2024 05:41:15 GMT,Kevin Durant and Nikola Jokic to Each Score 25+ Points (3/5) NBA Super Boost - Kevin Durant and Nikola Jokic to Each Score 25+ Points (3/5) NBA Super Boost - Kevin Durant and Nikola Jokic to Each Score 25+ Points (3/5),,,
638452433656075076,Draftkings Sportsbook,round_robin_2,SETTLED_LOSS,,,,4.5,-4.50,03/05/2024 13:49:27 GMT,03/06/2024 03:40:00 GMT,Over 0.5 Ausar Thompson Three Pointers Made DET Pistons @ MIA Heat | Over 1.5 RJ Barrett Three Pointers Made NO Pelicans @ TOR Raptors | Over 1.5 Myles Turner Three Pointers Made IND Pacers @ DAL Mavericks | Over 2.5 Jalen Green Three Pointers Made SA Spurs @ HOU Rockets,,Basketball,NBA
638452433656222432,Draftkings Sportsbook,round_robin_3,SETTLED_LOSS,,,,2.4,-2.40,03/05/2024 13:49:27 GMT,03/06/2024 03:40:00 GMT,Over 0.5 Ausar Thompson Three Pointers Made DET Pistons @ MIA Heat | Over 1.5 RJ Barrett Three Pointers Made NO Pelicans @ TOR Raptors | Over 1.5 Myles Turner Three Pointers Made IND Pacers @ DAL Mavericks | Over 2.5 Jalen Green Three Pointers Made SA Spurs @ HOU Rockets,,Basketball,NBA
638452433656222430,Draftkings Sportsbook,parlay,SETTLED_LOSS,20.67,20.45,0.0109,0.5,-0.50,03/05/2024 13:49:27 GMT,03/06/2024 03:40:00 GMT,Over 0.5 Ausar Thompson Three Pointers Made DET Pistons @ MIA Heat | Over 1.5 RJ Barrett Three Pointers Made NO Pelicans @ TOR Raptors | Over 1.5 Myles Turner Three Pointers Made IND Pacers @ DAL Mavericks | Over 2.5 Jalen Green Three Pointers Made SA Spurs @ HOU Rockets,,Basketball,NBA
PlacedBet:mDrRcxdhPC/QWAHj8OFhuI40XiY=,ESPNBet,parlay,SETTLED_LOSS,5.14,,,15,-15.00,03/05/2024 21:50:02 GMT,03/06/2024 03:23:53 GMT,Over 10.5 Nicolas Claxton Total Rebounds Philadelphia 76ers @ Brooklyn Nets | Under 3.5 Tyrese Haliburton Total Threes Made Indiana Pacers @ Dallas Mavericks | Over 31.5 Kevin Durant Total Points And Assists Phoenix Suns @ Denver Nuggets,,Basketball,NBA
O/0586450/0000660,Fanduel Sportsbook,round_robin_3,SETTLED_LOSS,,,,3,-3.00,03/05/2024 11:27:06 GMT,03/06/2024 03:23:36 GMT,Kristaps Porzingis 3+ Made Threes Boston Celtics @ Cleveland Cavaliers | RJ Barrett 3+ Made Threes New Orleans Pelicans @ Toronto Raptors | Dejounte Murray 3+ Made Threes Atlanta Hawks @ New York Knicks | Jalen Green 4+ Made Threes San Antonio Spurs @ Houston Rockets,,Basketball,NBA
O/0586450/0000659,Fanduel Sportsbook,round_robin_2,SETTLED,,,,4.5,3.60,03/05/2024 11:27:06 GMT,03/06/2024 03:23:35 GMT,Kristaps Porzingis 3+ Made Threes Boston Celtics @ Cleveland Cavaliers | RJ Barrett 3+ Made Threes New Orleans Pelicans @ Toronto Raptors | Dejounte Murray 3+ Made Threes Atlanta Hawks @ New York Knicks | Jalen Green 4+ Made Threes San Antonio Spurs @ Houston Rockets,,Basketball,NBA
638452779770162753,Draftkings Sportsbook,parlay,SETTLED_LOSS,3.38,,,10,-10.00,03/05/2024 23:26:17 GMT,03/06/2024 03:06:24 GMT,8+ Jalen Johnson Alt Rebounds ATL Hawks @ NY Knicks | Under 4.5 Donte DiVincenzo Three Pointers Made ATL Hawks @ NY Knicks | 30+ Dejounte Murray Alt Points + Rebounds + Assists ATL Hawks @ NY Knicks,,Basketball,NBA
PlacedBet:PQTnrduHBqv/UH7lNVhl89Jnft0=,ESPNBet,parlay,SETTLED_LOSS,23.69,,,15,-15.00,03/06/2024 00:05:24 GMT,03/06/2024 02:54:36 GMT,No S. Bey To Record A Double Double Atlanta Hawks @ New York Knicks | Under 2.5 Bruno Fernando Total Blocks Atlanta Hawks @ New York Knicks | No D. DiVincenzo To Record A Double Double Atlanta Hawks @ New York Knicks | Yes J. Tatum To Record A Triple Double Boston Celtics @ Cleveland Cavaliers,,Basketball,NBA
PlacedBet:B+VAUqgJOXZE2Llilc+PHHHOKQE=,ESPNBet,straight,SETTLED_LOSS,1.80,1.88,-0.0451,5,-5.00,03/05/2024 23:45:12 GMT,03/06/2024 02:51:44 GMT,NY Knicks Moneyline Atlanta Hawks @ New York Knicks,,Basketball,NBA
O/0586450/0000661,Fanduel Sportsbook,parlay,SETTLED_LOSS,218.59,100.48,1.1755,0.5,-0.50,03/05/2024 11:27:06 GMT,03/06/2024 02:50:12 GMT,Kristaps Porzingis 3+ Made Threes Boston Celtics @ Cleveland Cavaliers | RJ Barrett 3+ Made Threes New Orleans Pelicans @ Toronto Raptors | Dejounte Murray 3+ Made Threes Atlanta Hawks @ New York Knicks | Jalen Green 4+ Made Threes San Antonio Spurs @ Houston Rockets,3play ,Basketball,NBA
638452496284046502,Draftkings Sportsbook,straight,SETTLED_LOSS,2.65,2.36,0.1229,10,-10.00,03/05/2024 15:33:47 GMT,03/06/2024 02:21:53 GMT,Alabama Moneyline Alabama @ Florida,,Basketball,NCAAM
638452352268389760,Draftkings Sportsbook,parlay,SETTLED_LOSS,2.10,2.13,-0.0118,56,0.00,03/05/2024 11:33:45 GMT,03/06/2024 01:55:35 GMT,Harvard Moneyline Harvard @ Dartmouth | Dayton Moneyline Dayton @ Saint Louis | Virginia Tech Moneyline Virginia Tech @ Louisville,,Basketball,NCAAM
PlacedBet:7kT+u2MGul5OYZGd39S/PoPGQFU=,ESPNBet,parlay,SETTLED_LOSS,36.25,26.27,0.3801,5,-5.00,03/05/2024 09:22:09 GMT,03/06/2024 01:49:53 GMT,Ole Miss Moneyline Ole Miss Rebels @ Georgia Bulldogs | Binghamton Moneyline Binghamton Bearcats @ Maryland Baltimore | Harvard Moneyline Harvard Crimson @ Dartmouth Big Green | Bryant Moneyline Albany Great Danes @ Bryant Bulldogs | Liberty Moneyline Liberty Flames @ Middle Tennessee Blue Raiders | Central Michigan Moneyline Central Michigan Chippewas @ Northern Illinois Huskies | Texas Tech Moneyline Texas Tech Red Raiders @ Oklahoma State Cowboys,,Basketball,NCAAM
O/0586450/0000662,Fanduel Sportsbook,parlay,SETTLED_LOSS,67.45,,,5,-5.00,03/05/2024 22:09:01 GMT,03/06/2024 01:49:22 GMT,Harvard Moneyline Harvard @ Dartmouth | Navy Moneyline Loyola (MD) @ Navy | Stetson Moneyline Queen's University @ Stetson | Providence Moneyline Providence @ Georgetown | Virginia Tech Moneyline Virginia Tech @ Louisville | Liberty Moneyline Liberty @ Middle Tennessee | Eastern Kentucky Moneyline Jacksonville @ Eastern Kentucky | South Florida Moneyline Tulane @ South Florida | VCU Moneyline Duquesne @ VCU | Vermont Moneyline Vermont @ New Hampshire | Lipscomb Moneyline North Alabama @ Lipscomb | Pittsburgh Moneyline Florida State @ Pittsburgh,,Basketball,NCAAM
638452776481870020,Draftkings Sportsbook,straight,SETTLED_LOSS,2.80,2.22,0.2613,10,-10.00,03/05/2024 23:20:49 GMT,03/06/2024 00:52:53 GMT,Alabama Moneyline 1st Half Alabama @ Florida,,Basketball,NCAAM
638452504942559623,Draftkings Sportsbook,straight,SETTLED_CASH_OUT,10.50,,,25,10.78,03/05/2024 15:48:15 GMT,03/05/2024 23:17:58 GMT,Josh Green First Three Point Field Goal Scorer IND Pacers @ DAL Mavericks,,Basketball,NBA
638452487761211146,Draftkings Sportsbook,parlay,SETTLED_WIN,3.92,,,10,29.26,03/05/2024 15:19:36 GMT,03/05/2024 22:00:54 GMT,Under 9.5 Total Corners Bayern Munchen vs Lazio | Under 6.5 Bayern Munchen Total Corners Bayern Munchen vs Lazio,,Soccer,UEFA Champions League
638451900441176560,Draftkings Sportsbook,parlay,SETTLED_WIN,3.29,2.76,0.1915,10,22.95,03/04/2024 23:00:42 GMT,03/05/2024 05:55:27 GMT,Under 32.5 Shai Gilgeous-Alexander Alt Points O/U OKC Thunder @ LA Lakers | Under 16.5 Vince Williams Jr. Alt Points O/U MEM Grizzlies @ BKN Nets,,Basketball,NBA
638451996760694951,Draftkings Sportsbook,straight,SETTLED_WIN,2.33,1.91,0.2205,10,13.39,03/05/2024 01:41:16 GMT,03/05/2024 04:26:56 GMT,Over 145.5 O/U Texas @ Baylor,,Basketball,NCAAM
O/0586450/0000654,Fanduel Sportsbook,round_robin_2,SETTLED_LOSS,,,,1.8,-1.80,03/04/2024 17:00:14 GMT,03/05/2024 04:23:36 GMT,Karl-Anthony Towns 4+ Made Threes Portland Trail Blazers @ Minnesota Timberwolves | Malik Beasley 5+ Made Threes Los Angeles Clippers @ Milwaukee Bucks | Kyle Kuzma 4+ Made Threes Washington Wizards @ Utah Jazz | Luguentz Dort 3+ Made Threes Oklahoma City Thunder @ Los Angeles Lakers,,Basketball,NBA
638451889252196471,Draftkings Sportsbook,parlay,SETTLED_LOSS,3.49,,,10,0.00,03/04/2024 22:42:05 GMT,03/05/2024 03:40:00 GMT,Under 10.5 Deandre Ayton Alt Rebounds O/U POR Trail Blazers @ MIN Timberwolves | Yes Domantas Sabonis Triple-Double CHI Bulls @ SAC Kings | Over 5.5 Day'Ron Sharpe Alt Rebounds O/U MEM Grizzlies @ BKN Nets,,Basketball,NBA
638451512100369709,Draftkings Sportsbook,parlay,SETTLED_LOSS,11.78,11.18,0.0539,1.5,-1.50,03/04/2024 12:13:30 GMT,03/05/2024 03:40:00 GMT,Over 1.5 Deni Avdija Three Pointers Made WAS Wizards @ UTA Jazz | Over 2.5 Karl-Anthony Towns Three Pointers Made POR Trail Blazers @ MIN Timberwolves | Under 1.5 Dorian Finney-Smith Three Pointers Made MEM Grizzlies @ BKN Nets,,Basketball,NBA
638451512100369711,Draftkings Sportsbook,round_robin_2,SETTLED_LOSS,,,,6,-6.00,03/04/2024 12:13:30 GMT,03/05/2024 03:40:00 GMT,Over 1.5 Deni Avdija Three Pointers Made WAS Wizards @ UTA Jazz | Over 2.5 Karl-Anthony Towns Three Pointers Made POR Trail Blazers @ MIN Timberwolves | Under 1.5 Dorian Finney-Smith Three Pointers Made MEM Grizzlies @ BKN Nets,,Basketball,NBA
O/0586450/0000655,Fanduel Sportsbook,round_robin_3,SETTLED_LOSS,,,,1,-1.00,03/04/2024 17:00:14 GMT,03/05/2024 03:31:51 GMT,Karl-Anthony Towns 4+ Made Threes Portland Trail Blazers @ Minnesota Timberwolves | Malik Beasley 5+ Made Threes Los Angeles Clippers @ Milwaukee Bucks | Kyle Kuzma 4+ Made Threes Washington Wizards @ Utah Jazz | Luguentz Dort 3+ Made Threes Oklahoma City Thunder @ Los Angeles Lakers,,Basketball,NBA
O/0586450/0000657,Fanduel Sportsbook,straight,SETTLED_LOSS,5.90,3.90,0.5128,2.5,0.00,03/04/2024 17:00:59 GMT,03/05/2024 03:31:23 GMT,Malik Beasley 5+ Made Threes Los Angeles Clippers @ Milwaukee Bucks,,Basketball,NBA
O/0586450/0000656,Fanduel Sportsbook,parlay,SETTLED_LOSS,306.72,90.95,2.3725,0.2,-0.20,03/04/2024 17:00:14 GMT,03/05/2024 03:31:22 GMT,Karl-Anthony Towns 4+ Made Threes Portland Trail Blazers @ Minnesota Timberwolves | Malik Beasley 5+ Made Threes Los Angeles Clippers @ Milwaukee Bucks | Kyle Kuzma 4+ Made Threes Washington Wizards @ Utah Jazz | Luguentz Dort 3+ Made Threes Oklahoma City Thunder @ Los Angeles Lakers,3play ,Basketball,NBA
PlacedBet:9ax3iZQ17AfbdTMrvuRLDI9KvZw=,ESPNBet,parlay,SETTLED_LOSS,14.03,,,15,-15.00,03/04/2024 07:26:20 GMT,03/05/2024 02:50:41 GMT,Duke Moneyline Duke Blue Devils @ N.C. State Wolfpack | South Carolina State Moneyline South Carolina State Bulldogs @ Coppin State Eagles | Nicholls State Moneyline Nicholls State Colonels @ Northwestern State Demons | North Carolina Central Moneyline North Carolina Central Eagles @ Morgan State Bears | Northern Colorado Moneyline Northern Colorado Bears @ Northern Arizona Lumberjacks | Weber State Moneyline Weber State Wildcats @ Montana State Bobcats,,Basketball,NCAAM
O/0586450/0000658,Fanduel Sportsbook,parlay,SETTLED_LOSS,61.33,,,5,-5.00,03/04/2024 18:39:30 GMT,03/05/2024 02:20:43 GMT,Duke Moneyline Duke @ NC State | Florida Gulf Coast 5.5 Alternate Spread 6 Queen's University @ Florida Gulf Coast | SE Louisiana Moneyline SE Louisiana @ Incarnate Word | Under 153.5 Alternate Total Points 6 Delaware State @ Howard | North Carolina Central Moneyline North Carolina Central @ Morgan State | South Carolina State Moneyline South Carolina State @ Coppin State | Northern Colorado 5.5 Alternate Spread 1 Northern Colorado @ Northern Arizona | New Orleans 22.5 Alternate Spread 1 New Orleans @ Texas A&M-CC | McNeese -19.5 Alternate Spread 6 Houston Christian @ McNeese | Weber State 4.5 Alternate Spread 1 Weber State @ Montana State | Baylor Moneyline Texas @ Baylor | Portland State Moneyline Idaho @ Portland State,,Basketball,NCAAM
638451602563101893,Draftkings Sportsbook,parlay,SETTLED_LOSS,3.05,,,10,-10.00,03/04/2024 14:44:17 GMT,03/04/2024 22:14:04 GMT,Over 3.5 Osasuna Total Corners Osasuna vs Alaves | Under 5.5 Total Corners - 1st Half Osasuna vs Alaves | Under 1.5 Osasuna Total Goals Osasuna vs Alaves,,Soccer,La Liga
O/0586450/0000652,Fanduel Sportsbook,parlay,SETTLED_LOSS,6.98,,,10,-10.00,03/03/2024 21:33:51 GMT,03/04/2024 21:53:26 GMT,Osasuna And Draw Double Chance Osasuna v Alaves | Osasuna -1.0 Corner Spread Osasuna v Alaves | Under Home Team Over/Under 1.5 Goals Werder Bremen v Dortmund,,Soccer,La Liga | Bundesliga
O/0586450/0000640,Fanduel Sportsbook,parlay,SETTLED_LOSS,5.82,,,5,-5.00,03/02/2024 14:36:58 GMT,03/04/2024 15:46:17 GMT,Rory McIlroy Top 5 Top 5 | Cameron Young Top 5 Top 5,,Golf,GOLF
PlacedBet:JctomT4xlQPJY+UFmb7IqDsID08=,ESPNBet,parlay,SETTLED_LOSS,5.33,,,15,-15.00,03/04/2024 00:22:23 GMT,03/04/2024 05:19:59 GMT,No B. Beal To Record A Double Double Oklahoma City Thunder @ Phoenix Suns | No J. Williams To Record A Double Double Oklahoma City Thunder @ Phoenix Suns | No K. Durant To Record A Triple Double Oklahoma City Thunder @ Phoenix Suns | Yes S. Gilgeous-Alexander To Record A Double Double Oklahoma City Thunder @ Phoenix Suns,,Basketball,NBA
O/0586450/0000653,Fanduel Sportsbook,straight,SETTLED_WIN,2.50,,,10,15.00,03/04/2024 00:02:59 GMT,03/04/2024 05:15:05 GMT,Shai Gilgeous-Alexander or Kevin Durant to Score 35+ Points (3/3) NBA Super Boost - Shai Gilgeous-Alexander or Kevin Durant to Score 35+ Points (3/3) NBA Super Boost - Shai Gilgeous-Alexander or Kevin Durant to Score 35+ Points (3/3),,,
638450596012645416,Draftkings Sportsbook,round_robin_2,SETTLED_WIN,,,,3,0.64,03/03/2024 10:46:40 GMT,03/04/2024 05:12:53 GMT,Over 1.5 Josh Hart Three Pointers Made NY Knicks @ CLE Cavaliers | Over 0.5 Ausar Thompson Three Pointers Made DET Pistons @ ORL Magic | Under 2.5 Gary Trent Jr. Three Pointers Made CHA Hornets @ TOR Raptors | Over 1.5 Shai Gilgeous-Alexander Three Pointers Made OKC Thunder @ PHO Suns,,Basketball,NBA
638450794537423502,Draftkings Sportsbook,parlay,SETTLED_LOSS,10.76,,,10,-10.00,03/03/2024 16:17:32 GMT,03/04/2024 03:08:00 GMT,Over 2.5 MIN Wild Total Goals SJ Sharks @ MIN Wild | MIN Wild Moneyline SJ Sharks @ MIN Wild | MIN Wild 1st Goal SJ Sharks @ MIN Wild | Over 0.5 MIN Wild Total Goals - 1st Period SJ Sharks @ MIN Wild | MIN Wild Last Goal SJ Sharks @ MIN Wild | VAN Canucks Moneyline VAN Canucks @ ANA Ducks | Over 2.5 VAN Canucks Total Goals VAN Canucks @ ANA Ducks | VAN Canucks 1st Goal VAN Canucks @ ANA Ducks | Over 0.5 VAN Canucks Total Goals - 1st Period VAN Canucks @ ANA Ducks | VAN Canucks +0.5 Puck Line - 1st Period VAN Canucks @ ANA Ducks,,Ice Hockey,NHL
PlacedBet:4EkO/CqoSToinlYtvGy5jecRrsU=,ESPNBet,parlay,SETTLED_LOSS,6.69,,,15,0.00,03/03/2024 23:52:04 GMT,03/04/2024 02:39:35 GMT,Under 14.5 Keldon Johnson Total Points Indiana Pacers @ San Antonio Spurs | Over 8.5 Total Corners Inter Milan vs Genoa CFC | Over 0.5 FC Copenhagen Total Goals Manchester City vs FC Copenhagen,,Basketball | Soccer,NBA | UEFA Champions League | Serie A
O/0586450/0000645,Fanduel Sportsbook,round_robin_2,SETTLED_LOSS,,,,4.5,-4.50,03/03/2024 09:59:33 GMT,03/04/2024 02:30:50 GMT,Luka Doncic 4+ Made Threes Philadelphia 76ers @ Dallas Mavericks | Jalen Suggs 3+ Made Threes Detroit Pistons @ Orlando Magic | Tyrese Haliburton 4+ Made Threes Indiana Pacers @ San Antonio Spurs,,Basketball,NBA
O/0586450/0000647,Fanduel Sportsbook,round_robin_2,SETTLED,,,,2.4,12.72,03/03/2024 10:02:02 GMT,03/04/2024 02:25:49 GMT,Josh Green 3+ Made Threes Philadelphia 76ers @ Dallas Mavericks | Isaiah Stewart 3+ Made Threes Detroit Pistons @ Orlando Magic | RJ Barrett 3+ Made Threes Charlotte Hornets @ Toronto Raptors | Josh Hart 3+ Made Threes New York Knicks @ Cleveland Cavaliers,,Basketball,NBA
PlacedBet:bqlFbXUVsUTDRqxAh6i1QrJ9FJA=,ESPNBet,straight,SETTLED_WIN,2.40,,,5,7.00,03/04/2024 00:02:05 GMT,03/04/2024 02:22:26 GMT,NY Knicks Moneyline New York Knicks @ Cleveland Cavaliers,,Basketball,NBA
