,threesMade,name,player_id,game_id,game_date,season,team,height,exp,daysBetweenGames,gamesInFive,gamesInThree,oppGamesFive,oppGamesThree,oppDaysLastGame,netRest,home,tmGameCt,Starter,mvAvgstart,mvAvgThrees,mvAvgUsage,mvAvgOffRating,mvAvgMarginOffRating,mvAvgMinutes,mvAvgFtPrct,mvAvgThrPtPrct,seasonUsage,seasonOffRating,seasonFtPrct,seasonThrPtPrct,past3FtPrct,past3ThrPtPrct,past3Usage,past3OffRating,past3AvgThrees,mvAvgOppPace,mvAvgOppOpen3,mvAvgOppOpen3Rate,mvAvgOppWide3,mvAvgOppWide3Rate,mvAvgOppDefRating,seasonOppPace,seasonOppOpen3,seasonOppWide3,seasonOppDefRating,mvGood3Rate,mvAvgTeamPace,ra_fgaskew,ra_fgakurt,paint_fgaskew,paint_fgakurt,mid_fgaskew,mid_fgakurt,crn_fgaskew,crn_fgakurt,abv_fgaskew,abv_fgakurt,wide_fg3allowed,crn_fgallowed,abv_fgallowed,ra_residualsAllowed,paint_residualsAllowed,mid_residualsAllowed,threes_residualsAllowed,ra_fgallowedskew,ra_fgallowedkurt,paint_fgallowedskew,paint_fgallowedkurt,mid_fgallowedskew,mid_fgallowedkurt,crn_fgallowedskew,crn_fgallowedkurt,abv_fgallowedskew,abv_fgallowedkurt,ra_residualsAllowedskew,ra_residualsAllowedkurt,ra_residualsAllowedMv,paint_residualsAllowedskew,paint_residualsAllowedkurt,paint_residualsAllowedMv,mid_residualsAllowedskew,mid_residualsAllowedkurt,mid_residualsAllowedMv,threes_residualsAllowedskew,threes_residualsAllowedkurt,threes_residualsAllowedMv,crn_fgallowedMv,abv_fgallowedMv,wide_fg3allowedcoefVar,abv_kurtSkew,crn_kurtSkew,crn_fgaMv,abv_fgaMv,threesMadeMv,cornerRatio,crn_interaction,abv_interaction,wide_interaction,crResid_interaction,usage_interaction
92234,3,Nikola Jokic,203999,0022300061,2023-10-24,2023-24,DEN,83,9.0,10.0,1,1,1.0,1.0,9.0,,1.0,1.0,0.0,,1.1012145748987854,0.2844227642276422,119.96626016260164,,,0.8316970546984572,0.35931307793923384,0.2844227642276422,119.96626016260164,0.8316970546984572,0.35931307793923384,0.8316970546984572,0.35931307793923384,0.2844227642276422,119.96626016260164,1.1012145748987854,99.15743902439027,0.36709393220616243,,0.5212600633303343,,114.57499999999973,95.5,0.36709393220616243,0.5212600633303343,125.3,,,-0.03061653227536826,-0.3606679090538205,0.46043809119328233,-0.3646857616452206,1.1735471013782297,0.11223137095364549,3.8729833462074166,14.999999999999995,1.2092464987463085,0.43067247796883434,18.0,7.0,27.0,0.0,0.0,0.0,0.0,0.03915386323279748,-0.8320502954036507,0.13098928265739157,-0.3964652113254094,-0.4492928460591301,0.056326367570931506,0.4388437372264981,-0.5263709534913534,0.12272199883733771,-1.351648351648352,0.2873994735012817,-0.33318487235925137,-2.967968763163522,-0.44963594989017774,-0.7012070725084206,0.7072367985358307,0.2669292421526455,-0.7086974177957283,0.7809038012400946,-0.7189982262445096,-0.4122756522116187,-0.15052218999138434,8.705121841945736,25.258488455575318,0.20338006390896568,0.5207891860902096,58.09475019311123,0.02301874886878753,2.7895945041223578,0.6561346626006959,0.824414167986588,0.20038101355194604,70.46094057811092,,-0.12409262602526623,
92235,1,LeBron James,2544,0022300061,2023-10-24,2023-24,LAL,81,20.0,10.0,1,1,1.0,1.0,9.0,,0.0,1.0,0.0,,2.340080971659919,0.31532793522267183,112.87935222672061,,,0.7191316146540027,0.3438429506246282,0.31532793522267183,112.87935222672061,0.7191316146540027,0.3438429506246282,0.7191316146540027,0.3438429506246282,0.31532793522267183,112.87935222672061,2.340080971659919,99.15743902439027,0.36709393220616243,,0.5212600633303343,,114.57499999999973,95.5,0.36709393220616243,0.5212600633303343,111.5,,,-0.07997623537293816,-0.56058971306628,0.9331687465625301,0.9409650770873481,0.2694016926446429,-0.20071623877851516,1.0846268206190368,0.3975121687398604,0.8819011843422055,1.4589884621102118,15.0,4.0,24.0,0.0,0.0,0.0,0.0,0.21531427835059147,-0.2677289109721528,0.904177435197056,-0.48892307692307724,0.5439664704412511,-0.004284633190884244,0.3595182365953517,0.038466280843528156,0.3457752772491939,0.8000515439961796,0.43262450381084677,-0.30530425058246596,0.5745212929747625,0.11870944864747007,-1.0001876345270313,2.7334415978151334,-0.24563380625929407,-0.2461759060066238,-0.22491880277820078,-0.16806385646196534,-0.32448367933885763,1.8425214283753562,6.284443470075603,22.999921283411137,0.31341851240975704,1.286683652676609,0.43115235973769284,0.5986545117134001,2.986980264351367,0.9368105196776273,-0.6415716903718726,3.762210436968576,68.70031095518402,,-1.1821095873491743,
92236,2,Tyus Jones,1626145,0022300064,2023-10-25,2023-24,WAS,73,8.0,10.0,1,1,1.0,1.0,9.0,,0.0,1.0,0.0,,1.1012145748987854,0.16391902834008143,110.34615384615377,,,0.8275862068965517,0.3879699248120301,0.16391902834008143,110.34615384615377,0.8275862068965517,0.3879699248120301,0.8275862068965517,0.3879699248120301,0.16391902834008143,110.34615384615377,1.1012145748987854,99.15743902439027,0.36709393220616243,,0.5212600633303343,,114.57499999999973,110.5,0.36709393220616243,0.5212600633303343,109.1,,,1.7175958539902085,3.696809513396122,0.26991047098919013,-0.9424696286700072,1.5794998387777253,2.0856416310961774,0.10343090815181553,-0.12667970212589005,0.8288864214329409,0.14646025793469272,15.0,4.0,19.0,0.0,0.0,0.0,0.0,0.22486592087636767,-0.29056531959812065,1.0536566421654392,-0.15494755242475725,0.12951890954217493,-0.6849230769230774,-0.016073722212782287,-1.497829734714537,0.01472302909391346,-0.9244320146504095,-0.7120193039809354,-0.46572796164371344,-5.231112852681077,-0.5454146008596954,0.14900321942061204,-0.8554124730807756,0.7215074861571507,2.6637020515541927,0.7254414632898074,0.7131672542961877,-0.7250332955148833,-1.046692852869529,11.70814509476797,21.547868389432352,0.2562045351833258,0.12139891908163293,-0.013102596635282284,1.1435312258600188,3.1094919323301218,1.8029411607547619,-0.29459790884494386,13.388629512766983,67.00292291585116,,0.3083535256583117,
92237,1,Delon Wright,1626153,0022300064,2023-10-25,2023-24,WAS,77,8.0,10.0,1,1,1.0,1.0,9.0,,0.0,1.0,0.0,,0.7651821862348178,0.13555465587044524,110.41497975708516,,,0.8100558659217877,0.36767676767676766,0.13555465587044524,110.41497975708516,0.8100558659217877,0.36767676767676766,0.8100558659217877,0.36767676767676766,0.13555465587044524,110.41497975708516,0.7651821862348178,99.15743902439027,0.36709393220616243,,0.5212600633303343,,114.57499999999973,110.5,0.36709393220616243,0.5212600633303343,109.1,,,1.4730399095558828,2.76874589153246,0.9963402460146491,0.36338519703358996,0.7882269819968927,-1.615384615384615,1.4073873102947176,1.2637362637362621,1.1339669192325237,0.799644094615249,15.0,4.0,19.0,0.0,0.0,0.0,0.0,0.22486592087636767,-0.29056531959812065,1.0536566421654392,-0.15494755242475725,0.12951890954217493,-0.6849230769230774,-0.016073722212782287,-1.497829734714537,0.01472302909391346,-0.9244320146504095,-0.7120193039809354,-0.46572796164371344,-5.231112852681077,-0.5454146008596954,0.14900321942061204,-0.8554124730807756,0.7215074861571507,2.6637020515541927,0.7254414632898074,0.7131672542961877,-0.7250332955148833,-1.046692852869529,11.70814509476797,21.547868389432352,0.2562045351833258,0.9067699504533345,1.7785663811416739,0.369114878838142,1.6758091992006283,0.616323776719169,-0.6415716903718726,4.321650558074666,36.11011607017517,,0.6715285029156614,
92238,2,Karl-Anthony Towns,1626157,0022300069,2023-10-25,2023-24,MIN,84,8.0,10.0,1,1,1.0,1.0,9.0,,0.0,1.0,0.0,,2.2388663967611335,0.27896747967479657,114.68373983739846,,,0.8301260783012607,0.3958031837916064,0.27896747967479657,114.68373983739846,0.8301260783012607,0.3958031837916064,0.8301260783012607,0.3958031837916064,0.27896747967479657,114.68373983739846,2.2388663967611335,99.15743902439027,0.36709393220616243,,0.5212600633303343,,114.57499999999973,101.0,0.36709393220616243,0.5212600633303343,93.1,,,0.6026274680038948,-0.009609121397925234,0.4378824519766469,-1.29232394284454,1.1723856211731636,2.1013573931773077,0.38304230896556885,-1.1172161172161172,-0.10645238872115699,-1.3148780397618713,15.0,8.0,23.0,0.0,0.0,0.0,0.0,0.9294048451754174,0.5281075832576811,-0.15636608597698046,-0.8508145579701971,-0.0363300584636596,0.08454442248806479,0.7318330075238209,1.1367255026025707,0.36318949708297676,-0.7278593497964732,0.24180877322920136,-1.5881867100659064,3.04129541698084,0.5442190964754147,-0.8789572878982338,-0.3667710650150238,-0.3126720758887543,0.016755525704635142,1.607275787741607,-0.0964653161916095,-0.3118231858422,0.5283989469895989,9.706852573492768,22.02297020321017,0.29423764678381653,0.13997190820964364,-0.42794104115200915,0.7523694990270215,5.962059072088132,2.7848106294527475,-0.7351978563373132,7.303139807847908,131.3022492943758,,-0.3884777731176467,
92239,0,Myles Turner,1626167,0022300064,2023-10-25,2023-24,IND,83,8.0,10.0,1,1,1.0,1.0,9.0,,1.0,1.0,0.0,,1.437246963562753,0.19060728744939287,109.48582995951406,,,0.7716436637390214,0.35516888433981575,0.19060728744939287,109.48582995951406,0.7716436637390214,0.35516888433981575,0.7716436637390214,0.35516888433981575,0.19060728744939287,109.48582995951406,1.437246963562753,99.15743902439027,0.36709393220616243,,0.5212600633303343,,114.57499999999973,110.5,0.36709393220616243,0.5212600633303343,128.8,,,-0.17371981726975758,-0.48575602629656617,0.850080828534409,0.08901306632876071,0.1343802801439809,-1.3365557500345768,2.4047631387103303,4.349112426035515,0.8662824827970578,1.134254251295041,30.0,12.0,31.0,0.0,0.0,0.0,0.0,0.360775080053254,-0.4158860702515611,-0.15729598080757282,-0.15782018268251435,0.20450283919981885,-0.4955032086916217,-0.7048813442055591,-0.3460130325425111,0.5114912470465601,-0.9174089011550393,-0.6845545526979164,1.7308096806533484,-1.6568637240499489,0.03522493883524229,2.005024872244801,-3.5080802923497094,0.6361047537220524,0.011164164368183585,0.18509910197874113,-0.47101633363854295,0.20612540580232044,3.252326623554589,9.672425592231246,26.928003530830676,0.2741811235905182,0.9825845889349861,10.458585248237265,0.004261284921582833,3.2787603846627076,0.25488340133170484,0.824414167986588,0.041216961331306916,88.29047121494513,,2.681264147378385,
92240,2,Terry Rozier,1626179,0022300063,2023-10-25,2023-24,CHA,73,8.0,10.0,1,1,1.0,1.0,9.0,,1.0,1.0,0.0,,2.9433198380566803,0.23796356275303643,109.77368421052633,,,0.8368200836820083,0.374356333676622,0.23796356275303643,109.77368421052633,0.8368200836820083,0.374356333676622,0.8368200836820083,0.374356333676622,0.23796356275303643,109.77368421052633,2.9433198380566803,99.15743902439027,0.36709393220616243,,0.5212600633303343,,114.57499999999973,104.0,0.36709393220616243,0.5212600633303343,111.5,,,0.2769866821237164,-0.3908521099188191,0.7231105941576504,1.7736307085419538,0.6311452206274265,-0.8035104688211196,-0.13839972539753373,-1.226239944390307,-0.5547871557170494,0.08276642048083971,21.0,13.0,23.0,0.0,0.0,0.0,0.0,-0.6822750486409201,0.7204970892984411,0.4152598317892234,0.1644374712224492,0.3338199358599683,0.38972987014739513,-0.4113751419887806,-0.7114633413461531,0.9280693109945473,1.4152543447662582,0.20402025625970888,-0.8160365014347399,-5.852206653260408,0.12166806939684217,-1.168880319577239,0.28900229061663507,-0.0581390953308635,-1.05307042263626,-0.3103705709054689,-0.38035921342382506,0.2939990476479936,1.5237991093741285,6.772722275300276,22.36287383073628,0.3191683223983078,-0.045917747007446406,0.16971127157510552,0.6849743155140392,6.5097147594494915,1.7810020388602699,-0.7351978563373132,4.639140804690492,145.57592983965074,,-1.1202938387005663,
92241,2,Norman Powell,1626181,0022300074,2023-10-25,2023-24,LAC,76,8.0,10.0,1,1,1.0,1.0,9.0,,1.0,1.0,0.0,,1.6194331983805668,0.21415789473684196,107.56113360323887,,,0.8352941176470589,0.38911290322580644,0.21415789473684196,107.56113360323887,0.8352941176470589,0.38911290322580644,0.8352941176470589,0.38911290322580644,0.21415789473684196,107.56113360323887,1.6194331983805668,99.15743902439027,0.36709393220616243,,0.5212600633303343,,114.57499999999973,99.0,0.36709393220616243,0.5212600633303343,124.2,,,0.4139769690938923,0.023641131595678207,0.5036232801222074,0.4420723776441079,0.791655362040779,-0.07554945054945159,1.9362152772587453,5.360393931328188,0.012086331563937742,-1.0194860141169881,19.0,7.0,27.0,0.0,0.0,0.0,0.0,0.14078121781744615,1.572461247076045,0.7968477377525303,-0.3468721576916144,0.587253834352936,-1.2522373510360865,0.2274490725883528,-0.6606923076923084,-1.2216682353586672,2.9917012363932725,-0.12170559112243456,-0.8664745250858866,-6.694296576358237,-0.3609797615125369,-0.9440931544828726,5.646107794222467,-0.04871549737858397,-0.25603125855902803,0.7038930298621846,-0.7748086818116726,0.16510124705177623,-1.8553287444693907,11.57971006666366,28.279522819236853,0.3966358265976225,-0.012321845991415233,10.378876621962704,1.2460435586797212,4.735731957953225,1.0237000196126402,-0.51461064452263,14.428823139944978,133.92423997072743,,0.9547719209927549,
92242,0,Larry Nance Jr.,1626204,0022300071,2023-10-25,2023-24,NOP,80,8.0,10.0,1,1,1.0,1.0,9.0,,0.0,1.0,0.0,,0.5991902834008097,0.13913360323886637,106.94858299595157,,,0.6918918918918919,0.35108958837772397,0.13913360323886637,106.94858299595157,0.6918918918918919,0.35108958837772397,0.6918918918918919,0.35108958837772397,0.13913360323886637,106.94858299595157,0.5991902834008097,99.15743902439027,0.36709393220616243,,0.5212600633303343,,114.57499999999973,103.5,0.36709393220616243,0.5212600633303343,107.8,,,0.5320529017463875,-0.8371611975954855,2.203161391805692,6.1025641025640995,3.8729833462074166,14.999999999999995,2.272968452080367,4.784795190200593,0.0,-3.0,22.0,4.0,28.0,0.0,0.0,0.0,0.0,0.3730453340448638,-1.1205728861762372,0.23227658437161816,-1.162506953927071,0.9177866520943584,0.017146643140130473,0.46940138886340066,-0.8252371327943644,0.4369958301400395,-0.7701771678177814,-0.30121349827965727,-0.47856194073324915,-1.1799335681708047,-0.3754271640360746,-0.4060649102998512,2.339415501129565,-0.3448789073926619,-0.02836080672187135,1.9662215596589678,-0.28536367721290234,-1.260885064086371,-3.862105005940988,7.450814748624538,30.11276996885222,0.3448830230678503,-0.0,10.875688516991827,0.987680910515071,0.0,0.00042160309195117085,1.269843310776022,7.359027495000603,0.0,,-4.9042682073087525,
92243,1,Royce O'Neale,1626220,0022300067,2023-10-25,2023-24,BKN,78,6.0,10.0,1,1,1.0,1.0,9.0,,1.0,1.0,0.0,,1.6842105263157894,0.11080566801619446,115.36356275303635,,,0.7711442786069652,0.38268156424581007,0.11080566801619446,115.36356275303635,0.7711442786069652,0.38268156424581007,0.7711442786069652,0.38268156424581007,0.11080566801619446,115.36356275303635,1.6842105263157894,99.15743902439027,0.36709393220616243,,0.5212600633303343,,114.57499999999973,99.5,0.36709393220616243,0.5212600633303343,113.0,,,1.2741436157158152,1.496039302248962,2.5429579386342076,7.067307692307709,3.8729833462074166,14.999999999999995,0.4550830602384314,-2.0940170940170977,0.5302799430978965,-0.39893559169645226,11.0,11.0,15.0,0.0,0.0,0.0,0.0,-0.46391016036526117,-0.6097426792898819,-0.09604475257345893,0.2509523864000373,1.1320289732189004,2.007880307704457,-0.5318418202692894,0.564258184996821,0.6124382458863012,-0.45376833261411337,0.018109694954261187,-0.6428151936016221,2.8561339596019564,-1.0054477746503396,1.3586401530475065,1.2465583521411816,-0.46378035120385064,0.07479560377376952,-1.710230684212407,0.1320703127349317,-0.7078172580855372,1.9006845955249054,9.200871962013068,18.9090266043383,0.4446838132322702,-0.21154754286452038,-0.9529517073368879,0.24665249215030657,4.2850247769135885,2.0688544160366966,-0.7351978563373132,2.269417999386404,81.02564750690784,,-1.3973792402032637,
92244,2,Cedi Osman,1626224,0022300073,2023-10-25,2023-24,SAS,79,8.0,10.0,1,1,1.0,1.0,9.0,,1.0,1.0,0.0,,1.777327935222672,0.1834048582995955,107.31619433198375,,,0.7070217917675545,0.3570829840737636,0.1834048582995955,107.31619433198375,0.7070217917675545,0.3570829840737636,0.7070217917675545,0.3570829840737636,0.1834048582995955,107.31619433198375,1.777327935222672,99.15743902439027,0.36709393220616243,,0.5212600633303343,,114.57499999999973,107.0,0.36709393220616243,0.5212600633303343,111.2,,,0.49300664859163623,-0.5982905982905898,0.5473172873368379,-0.3846153846153868,1.1763539004879071,-0.734265734265738,0.40923745230824105,-0.7459715329839673,0.7856859982964343,0.006428582687034962,17.0,6.0,29.0,0.0,0.0,0.0,0.0,-0.16405525050713696,-0.5828133278787383,0.2488070073807006,0.16499243670501057,0.42313413088104834,-0.13059888758292587,0.4919013353268924,-0.5618267334243668,-0.11994649729455716,-0.9131718335259856,-0.24673211007017629,-0.7035565224533874,1.888074398314933,0.7889917800813748,0.25940819356014216,2.3952113864870266,-0.10885027312638507,0.8460088962383896,-2.1631398212849007,0.08020227898140492,-0.934773482163892,0.3504768077337389,7.073270043429441,23.5799878704372,0.25877458475338283,0.005050847406094238,-0.3052794896528318,1.5441429719257742,3.381475334892175,1.4080943633051959,-0.29459790884494386,10.922140226094687,79.73514738094005,,-0.10324973465701093,
92245,0,Ben Simmons,1627732,0022300067,2023-10-25,2023-24,BKN,82,7.0,10.0,1,1,1.0,1.0,9.0,,1.0,1.0,0.0,,0.020242914979757085,0.19747368421052605,112.33724696356282,,,0.5958781362007168,0.20833333333333334,0.19747368421052605,112.33724696356282,0.5958781362007168,0.20833333333333334,0.5958781362007168,0.20833333333333334,0.19747368421052605,112.33724696356282,0.020242914979757085,99.15743902439027,0.36709393220616243,,0.5212600633303343,,114.57499999999973,99.5,0.36709393220616243,0.5212600633303343,113.0,,,2.407623738460783,6.892351092394494,1.1135899531103164,1.4768697972273894,1.4073873102947176,1.2637362637362621,0.0,-3.0,3.872983346207248,14.999999999994102,11.0,11.0,15.0,0.0,0.0,0.0,0.0,-0.46391016036526117,-0.6097426792898819,-0.09604475257345893,0.2509523864000373,1.1320289732189004,2.007880307704457,-0.5318418202692894,0.564258184996821,0.6124382458863012,-0.45376833261411337,0.018109694954261187,-0.6428151936016221,2.8561339596019564,-1.0054477746503396,1.3586401530475065,1.2465583521411816,-0.46378035120385064,0.07479560377376952,-1.710230684212407,0.1320703127349317,-0.7078172580855372,1.9006845955249054,9.200871962013068,18.9090266043383,0.4446838132322702,58.09475019308588,-0.0,0.0,0.02301874886878753,0.0,0.824414167986588,0.0,0.4352621347584856,,1.5669513094245893,
92246,1,Domantas Sabonis,1627734,0022300072,2023-10-25,2023-24,SAC,82,7.0,10.0,1,1,1.0,1.0,9.0,,0.0,1.0,0.0,,0.4291497975708502,0.22890283400809708,113.08704453441277,,,0.7259615384615384,0.30903790087463556,0.22890283400809708,113.08704453441277,0.7259615384615384,0.30903790087463556,0.7259615384615384,0.30903790087463556,0.22890283400809708,113.08704453441277,0.4291497975708502,99.15743902439027,0.36709393220616243,,0.5212600633303343,,114.57499999999973,105.0,0.36709393220616243,0.5212600633303343,123.8,,,0.0920734520650237,-0.9497624464629181,1.484058370567738,3.048095888332574,0.09105882858873597,-0.17109625217733246,3.8729833462074166,14.999999999999995,0.43302553022230883,-0.6690942193900421,34.0,14.0,37.0,0.0,0.0,0.0,0.0,1.1694539832129174,2.9653035356946256,-0.006902535250463186,-1.3100959426220031,1.0720567564159929,0.16284979141353553,0.7803769553276454,1.1077873756331051,0.07256131484469062,-0.3871190749031308,-1.3779690064252073,3.844158705427875,-5.698671535309076,-0.06256549772683846,-0.13941569775210438,1.95274910474277,-0.5086427296228615,-0.5099147517457272,0.7714000751133221,0.1463434918775967,-1.4284417948337857,1.6914036129762287,9.54470256186185,29.239585117975565,0.2732889265216949,-0.2897348791200548,58.09475019311123,0.0011460360236730156,0.3038517601641556,0.20511055204763137,0.824414167986588,0.010938572971137801,8.884499404566524,,1.3944171023213063,
92247,0,Kris Dunn,1627739,0022300072,2023-10-25,2023-24,UTA,75,7.0,10.0,1,1,1.0,1.0,9.0,,1.0,1.0,0.0,,0.562753036437247,0.1812317073170732,103.74878048780492,,,0.7581120943952803,0.31202046035805625,0.1812317073170732,103.74878048780492,0.7581120943952803,0.31202046035805625,0.7581120943952803,0.31202046035805625,0.1812317073170732,103.74878048780492,0.562753036437247,99.15743902439027,0.36709393220616243,,0.5212600633303343,,114.57499999999973,105.0,0.36709393220616243,0.5212600633303343,108.6,,,0.11192071062449574,-0.2840790842872,0.7954225956795073,-0.26634809501028983,1.6720819322526292,0.8974358974359018,2.4047631387103303,4.349112426035515,0.7186018994273689,-0.11343779229535428,15.0,7.0,21.0,0.0,0.0,0.0,0.0,0.9150548204236953,0.6528118689495331,-0.14676064296891872,-1.0252594761190392,1.007114406739275,0.5319925262505318,-0.24653149808582894,-0.9395356451209383,-0.19341883275111693,-1.0373926738810144,-0.10534233578697025,-1.32080573670565,2.4514754773442373,0.30442436621422486,-0.8741354164475578,1.120204977404342,0.6284435345852106,2.349635867091488,-1.1522527928189936,-0.5124868868119062,-0.09383225533235581,-0.3441247776349148,5.384726704646099,28.775527975718592,0.3165347246118249,-0.08151661301028894,10.458585248237265,0.07103957123420267,0.7077343132556345,0.6140916786648604,-0.7351978563373132,0.38252867631141996,20.365428530463497,,0.25299979882974394,
92248,4,Buddy Hield,1627741,0022300064,2023-10-25,2023-24,IND,76,7.0,10.0,1,1,1.0,1.0,9.0,,1.0,1.0,0.0,,3.708502024291498,0.2217530364372471,113.26801619433209,,,0.8387909319899244,0.4008830022075055,0.2217530364372471,113.26801619433209,0.8387909319899244,0.4008830022075055,0.8387909319899244,0.4008830022075055,0.2217530364372471,113.26801619433209,3.708502024291498,99.15743902439027,0.36709393220616243,,0.5212600633303343,,114.57499999999973,110.5,0.36709393220616243,0.5212600633303343,128.8,,,-0.519897477278353,0.34603223052599874,1.4930889704505592,2.2951396569406186,0.9291279146534654,-0.34900284900284834,1.3469509686182812,0.9414235406785164,0.28478714745893213,-0.7773072600782853,30.0,12.0,31.0,0.0,0.0,0.0,0.0,0.360775080053254,-0.4158860702515611,-0.15729598080757282,-0.15782018268251435,0.20450283919981885,-0.4955032086916217,-0.7048813442055591,-0.3460130325425111,0.5114912470465601,-0.9174089011550393,-0.6845545526979164,1.7308096806533484,-1.6568637240499489,0.03522493883524229,2.005024872244801,-3.5080802923497094,0.6361047537220524,0.011164164368183585,0.18509910197874113,-0.47101633363854295,0.20612540580232044,3.252326623554589,9.672425592231246,26.928003530830676,0.2741811235905182,-0.22136711729681316,1.2680513499969797,0.8921900462312646,5.154071981592958,1.9253161429716106,-0.6415716903718726,8.629641836301262,138.78886851849063,,-2.0866006895153624,
92249,0,Brandon Ingram,1627742,0022300071,2023-10-25,2023-24,NOP,80,7.0,10.0,1,1,1.0,1.0,9.0,,0.0,1.0,0.0,,1.7732793522267207,0.2810406504065041,112.45203252032537,,,0.8435517970401691,0.3733567046450482,0.2810406504065041,112.45203252032537,0.8435517970401691,0.3733567046450482,0.8435517970401691,0.3733567046450482,0.2810406504065041,112.45203252032537,1.7732793522267207,99.15743902439027,0.36709393220616243,,0.5212600633303343,,114.57499999999973,103.5,0.36709393220616243,0.5212600633303343,107.8,,,0.3461600317187919,-0.3663005982505489,0.9704246630949012,1.550862581796547,0.6803374397806807,0.5552064168809716,0.7882269819968927,-1.615384615384615,0.42169108972802344,-0.4312336978904494,22.0,4.0,28.0,0.0,0.0,0.0,0.0,0.3730453340448638,-1.1205728861762372,0.23227658437161816,-1.162506953927071,0.9177866520943584,0.017146643140130473,0.46940138886340066,-0.8252371327943644,0.4369958301400395,-0.7701771678177814,-0.30121349827965727,-0.47856194073324915,-1.1799335681708047,-0.3754271640360746,-0.4060649102998512,2.339415501129565,-0.3448789073926619,-0.02836080672187135,1.9662215596589678,-0.28536367721290234,-1.260885064086371,-3.862105005940988,7.450814748624538,30.11276996885222,0.3448830230678503,-0.18184740799086885,-1.2732897401488263,0.02204074004611583,1.5296122483435841,0.8997079645730199,0.824414167986588,0.1642214710061993,46.0608617759092,,-3.183974085149676,
92250,3,Caris LeVert,1627747,0022300067,2023-10-25,2023-24,CLE,78,7.0,10.0,1,1,1.0,1.0,9.0,,0.0,1.0,0.0,,1.5668016194331984,0.2304089068825911,109.35141700404863,,,0.7396907216494846,0.35856196783349104,0.2304089068825911,109.35141700404863,0.7396907216494846,0.35856196783349104,0.7396907216494846,0.35856196783349104,0.2304089068825911,109.35141700404863,1.5668016194331984,99.15743902439027,0.36709393220616243,,0.5212600633303343,,114.57499999999973,99.5,0.36709393220616243,0.5212600633303343,115.2,,,0.0765803854907095,-0.702754465995751,-0.10023419127231964,-1.0696528406956445,3.0057958707920065,9.858904382029927,-0.11226494077122519,-1.290527654164019,0.588578390593437,0.03632225762403133,16.0,7.0,36.0,0.0,0.0,0.0,0.0,0.5345189684195424,-0.48513508029068714,-0.5203985141002213,2.888341346153846,-0.19740326070579006,-0.9146666666666662,0.9098648030809621,1.0203199219662535,-0.5836454779209235,-0.012122091096731772,-0.733707870071953,0.25544725942050844,1.0171176547640406,-0.8549328764100428,0.6462720715821086,-1.6835521800932642,0.15859492336947315,-0.3425859241289679,-1.9312269278490726,-0.31713016916612025,-1.1320143088860777,1.0807906174490942,7.822809661392176,21.865902724499175,0.2609485720129529,0.021378495935072555,0.14488101065835177,1.9132053792869257,3.4772318568702443,2.5284490115551943,-0.13732763635137965,14.966641525313245,76.0328135328544,,-0.1484224208850323,
92251,0,Dejounte Murray,1627749,0022300063,2023-10-25,2023-24,ATL,77,7.0,10.0,1,1,1.0,1.0,9.0,,0.0,1.0,0.0,,1.311740890688259,0.2384777327935223,112.5364372469635,,,0.8063492063492064,0.33789473684210525,0.2384777327935223,112.5364372469635,0.8063492063492064,0.33789473684210525,0.8063492063492064,0.33789473684210525,0.2384777327935223,112.5364372469635,1.311740890688259,99.15743902439027,0.36709393220616243,,0.5212600633303343,,114.57499999999973,104.0,0.36709393220616243,0.5212600633303343,105.8,,,0.12726152539592364,-0.8748050790822012,0.2591349128915626,-0.5581309524580255,0.659402634449946,-0.960615384615381,0.628044799734325,-0.6541640178003809,1.4480654305397462,1.830769230769231,15.0,10.0,19.0,0.0,0.0,0.0,0.0,0.31236827869728323,0.005905381604412113,0.20434757715748486,0.3718339587242011,-0.39411349099844595,-0.7897435897435893,0.6155831635430433,-0.3370616580493132,0.06222411249358008,-0.5360183142689976,-1.0989312834875573,2.134701624452205,-0.5036793316624709,-0.5562971157657459,-0.46515708596778566,1.3013568591714182,-0.14791477125789312,0.3402499307493612,2.105119661803525,-0.6838106436283512,-0.4064364831593471,-1.223366165798269,11.31047211095764,28.68863739568081,0.27981793527448146,2.6510736343727666,-0.4108443095528417,1.2288132260476765,3.243401658195047,1.071345618602143,-0.29459790884494386,13.898457722788132,93.04877410050757,,0.36040111419582693,
